date,month,total_listings,active_listings,booked_listings,available_listing_nights,demand_nights,revenue,occupancy,adr,rev_par,avg_stay_length,ISO2,country,world_region,world_subregion,occ_norm
2024-03-01,Mar,19686,10668,8844,255806,66179,7705216,0.2587077707325082,116.43,30.12,3.46,SA,Saudi Arabia,Middle East,West Asia,0
2024-04-01,Apr,21124,11573,9376,228673,70067,8907702,0.30640696540474827,127.13,38.95,3.21,SA,Saudi Arabia,Middle East,West Asia,0.3927913467053456
2024-05-01,May,22431,12123,9140,250214,72594,8925500,0.2901276507309743,122.95,35.67,3.01,SA,Saudi Arabia,Middle East,West Asia,0.2587351225260899
2024-06-01,Jun,24011,12789,11143,268893,86532,10910581,0.3218083029309056,126.09,40.58,3.14,SA,Saudi Arabia,Middle East,West Asia,0.5196176411434699
2024-07-01,Jul,24998,13701,10978,300510,100441,12085871,0.33423513360620277,120.33,40.22,3.15,SA,Saudi Arabia,Middle East,West Asia,0.6219495901369398
2024-08-01,Aug,26385,13355,11096,303408,92340,10606038,0.30434266729947795,114.86,34.96,3.03,SA,Saudi Arabia,Middle East,West Asia,0.3757923504258065
2024-09-01,Sep,28017,13586,11007,286003,87650,9660409,0.30646531679737626,110.22,33.78,3.1,SA,Saudi Arabia,Middle East,West Asia,0.3932718563292496
2024-10-01,Oct,29103,14150,11299,313263,93868,9827398,0.29964598436457546,104.69,31.37,3.01,SA,Saudi Arabia,Middle East,West Asia,0.33711630090914635
2024-11-01,Nov,30657,16155,14898,373403,141947,15416401,0.380144240940753,108.61,41.29,3.11,SA,Saudi Arabia,Middle East,West Asia,1
2024-12-01,Dec,31552,17943,15208,430854,145545,15938216,0.3378058460638639,109.51,36.99,3,SA,Saudi Arabia,Middle East,West Asia,0.651353544744134
2024-01-01,Jan,37225,22471,18134,491380,168950,22978561,0.34382758761040333,136.01,46.76,4.19,SE,Sweden,Europe,Northern Europe,0
2024-02-01,Feb,38127,20049,17514,374676,187162,25682258,0.49953026081200824,137.22,68.55,4.02,SE,Sweden,Europe,Northern Europe,0.42843175595733257
2024-03-01,Mar,38944,23429,20958,452218,213139,29282300,0.4713191425374488,137.39,64.75,3.97,SE,Sweden,Europe,Northern Europe,0.35080599211293295
2024-04-01,Apr,42102,25250,21273,521683,196477,26548126,0.3766214348560333,135.12,50.89,3.94,SE,Sweden,Europe,Northern Europe,0.09023560913337583
2024-05-01,May,48620,35229,32641,691156,334432,49490524,0.4838733947184138,147.98,71.61,3.77,SE,Sweden,Europe,Northern Europe,0.38535029502067886
2024-06-01,Jun,54741,44218,40008,865734,471335,70346311,0.5444339716356295,149.25,81.26,3.97,SE,Sweden,Europe,Northern Europe,0.5519888875182954
2024-07-01,Jul,58011,50028,47533,1082765,765788,114933372,0.7072522661888776,150.09,106.15,4.27,SE,Sweden,Europe,Northern Europe,1
2024-08-01,Aug,58946,51657,46574,1114972,628869,92849784,0.5640222355359596,147.65,83.28,4.02,SE,Sweden,Europe,Northern Europe,0.6058879897392816
2024-09-01,Sep,51597,39758,28712,828127,313614,42464132,0.3787027835102587,135.4,51.28,3.88,SE,Sweden,Europe,Northern Europe,0.0959626518382537
2024-10-01,Oct,45854,28653,22933,592474,249748,33710310,0.4215341095136664,134.98,56.9,3.82,SE,Sweden,Europe,Northern Europe,0.21381740559614718
2024-11-01,Nov,41681,22898,18045,471023,173505,22047242,0.368357808429737,127.07,46.81,3.72,SE,Sweden,Europe,Northern Europe,0.06749739977836106
2024-12-01,Dec,42981,25594,23983,461999,245087,33844282,0.5304924902434853,138.09,73.26,4.12,SE,Sweden,Europe,Northern Europe,0.5136274822150677
2024-01-01,Jan,8195,6503,5672,157675,43721,6232643,0.27728555573172664,142.55,39.53,3.12,SI,Slovenia,Europe,Central/Eastern Europe,0
2024-02-01,Feb,7775,5235,4694,107909,47230,6168692,0.43768360377725674,130.61,57.17,3.11,SI,Slovenia,Europe,Central/Eastern Europe,0.3136243649858934
2024-03-01,Mar,8619,6301,5785,131814,51690,6421166,0.39214347489644497,124.22,48.71,2.92,SI,Slovenia,Europe,Central/Eastern Europe,0.2245803013226863
2024-04-01,Apr,9580,7308,6546,160577,67114,8503451,0.4179552488837131,126.7,52.96,2.94,SI,Slovenia,Europe,Central/Eastern Europe,0.2750497510732125
2024-05-01,May,10415,8830,8519,209660,110241,15144370,0.5258084517790709,137.38,72.23,2.83,SI,Slovenia,Europe,Central/Eastern Europe,0.48593381532410496
2024-06-01,Jun,11490,10166,9775,240553,134238,19183782,0.5580391847118931,142.91,79.75,2.98,SI,Slovenia,Europe,Central/Eastern Europe,0.5489541779298703
2024-07-01,Jul,12239,11471,11221,282659,207978,32528442,0.7357911830155771,156.4,115.08,3.26,SI,Slovenia,Europe,Central/Eastern Europe,0.8965105121387644
2024-08-01,Aug,12427,11869,11673,299677,236361,37004167,0.7887191876587125,156.56,123.48,3.14,SI,Slovenia,Europe,Central/Eastern Europe,1
2024-09-01,Sep,12194,11456,10086,276884,146043,20447913,0.5274519293278052,140.01,73.85,2.91,SI,Slovenia,Europe,Central/Eastern Europe,0.48914728711426075
2024-10-01,Oct,10347,9071,7889,213021,91259,11553099,0.42840377239802646,126.6,54.23,2.83,SI,Slovenia,Europe,Central/Eastern Europe,0.29547962283378737
2024-11-01,Nov,9154,7251,6228,163656,54035,6295383,0.33017426797673166,116.51,38.47,2.88,SI,Slovenia,Europe,Central/Eastern Europe,0.10341265991000687
2024-12-01,Dec,9336,7666,7393,143005,65904,8601745,0.46085101919513305,130.52,60.15,2.85,SI,Slovenia,Europe,Central/Eastern Europe,0.35892333238188934
2024-01-01,Jan,6101,5150,4588,124281,41363,4238893,0.332818371271554,102.48,34.11,3.09,SK,Slovakia,Europe,Central/Eastern Europe,0
2024-02-01,Feb,6095,4349,3867,95290,44469,4716995,0.4666701647602057,106.07,49.5,3.04,SK,Slovakia,Europe,Central/Eastern Europe,0.45960724083785315
2024-03-01,Mar,6191,4684,4259,109277,46214,4495687,0.4229069246044456,97.28,41.14,2.9,SK,Slovakia,Europe,Central/Eastern Europe,0.3093372927566679
2024-04-01,Apr,6190,4704,4097,110666,42434,3874092,0.3834420689281261,91.3,35.01,2.74,SK,Slovakia,Europe,Central/Eastern Europe,0.17382671830183163
2024-05-01,May,6493,4935,4775,122342,60597,5759728,0.4953082342940282,95.05,47.08,2.68,SK,Slovakia,Europe,Central/Eastern Europe,0.5579418524131451
2024-06-01,Jun,6803,5560,5263,127780,65167,6349305,0.5099937392393176,97.43,49.69,2.69,SK,Slovakia,Europe,Central/Eastern Europe,0.6083675077764208
2024-07-01,Jul,7106,6285,6124,152877,94667,9783759,0.6192363795731208,103.35,64,2.97,SK,Slovakia,Europe,Central/Eastern Europe,0.9834742373692381
2024-08-01,Aug,7274,6471,6204,163282,101896,10630253,0.6240491909702233,104.32,65.1,2.91,SK,Slovakia,Europe,Central/Eastern Europe,1
2024-09-01,Sep,7385,6452,5545,151025,64490,6146718,0.4270153948021851,95.31,40.7,2.8,SK,Slovakia,Europe,Central/Eastern Europe,0.3234445572350305
2024-10-01,Oct,7324,5905,5264,138834,61858,5851745,0.44555368281544866,94.6,42.15,2.62,SK,Slovakia,Europe,Central/Eastern Europe,0.3870995235344241
2024-11-01,Nov,7305,5601,4806,128214,49554,4569524,0.3864944545837428,92.21,35.64,2.53,SK,Slovakia,Europe,Central/Eastern Europe,0.18430770262476476
2024-12-01,Dec,7577,6532,6341,129786,69489,7002774,0.5354121399842818,100.78,53.96,2.92,SK,Slovakia,Europe,Central/Eastern Europe,0.695646734512328
2024-01-01,Jan,41,32,20,652,184,19180,0.2822085889570552,104.24,29.42,3.25,SM,San Marino,Europe,Southern/Mediterranean Europe,0
2024-02-01,Feb,34,19,18,415,163,22533,0.3927710843373494,138.24,54.3,2.88,SM,San Marino,Europe,Southern/Mediterranean Europe,0.38690464091202703
2024-03-01,Mar,41,34,30,596,260,32026,0.436241610738255,123.18,53.73,2.97,SM,San Marino,Europe,Southern/Mediterranean Europe,0.5390262835137808
2024-04-01,Apr,43,36,34,901,383,45459,0.4250832408435072,118.69,50.45,2.89,SM,San Marino,Europe,Southern/Mediterranean Europe,0.4999784573730871
2024-05-01,May,47,37,36,882,429,58295,0.4863945578231293,135.89,66.09,2.57,SM,San Marino,Europe,Southern/Mediterranean Europe,0.7145325247197989
2024-06-01,Jun,50,41,39,967,478,65193,0.4943123061013443,136.39,67.42,2.49,SM,San Marino,Europe,Southern/Mediterranean Europe,0.7422400537863019
2024-07-01,Jul,50,43,42,1074,610,97793,0.5679702048417132,160.32,91.05,2.69,SM,San Marino,Europe,Southern/Mediterranean Europe,1
2024-08-01,Aug,52,49,47,1121,621,98949,0.5539696699375558,159.34,88.27,2.74,SM,San Marino,Europe,Southern/Mediterranean Europe,0.9510062439253267
2024-09-01,Sep,51,48,37,1106,473,74117,0.42766726943942135,156.7,67.01,2.51,SM,San Marino,Europe,Southern/Mediterranean Europe,0.5090210595011391
2024-10-01,Oct,50,43,41,1020,429,63791,0.4205882352941177,148.7,62.54,2.62,SM,San Marino,Europe,Southern/Mediterranean Europe,0.4842485436984535
2024-11-01,Nov,47,40,31,834,330,53849,0.39568345323741005,163.18,64.57,2.09,SM,San Marino,Europe,Southern/Mediterranean Europe,0.3970962437661912
2024-12-01,Dec,44,36,34,767,294,46256,0.3833116036505867,157.33,60.31,2.42,SM,San Marino,Europe,Southern/Mediterranean Europe,0.35380194215565924
2024-01-01,Jan,7457,2875,2408,62663,21575,1622211,0.34430206022692816,75.19,25.89,4.8,SN,Senegal,Africa,Sub-Saharan Africa,0.23060215809260254
2024-02-01,Feb,7620,2577,1946,47402,18372,1566731,0.3875785831821442,85.28,33.05,4.64,SN,Senegal,Africa,Sub-Saharan Africa,0.4651383974817028
2024-03-01,Mar,7816,2243,1565,45448,13714,1428953,0.3017514522091181,104.2,31.44,4.62,SN,Senegal,Africa,Sub-Saharan Africa,0
2024-04-01,Apr,8045,2149,1806,40349,15891,1582611,0.39383875684651415,99.59,39.22,4.47,SN,Senegal,Africa,Sub-Saharan Africa,0.4990652818269028
2024-05-01,May,8246,2741,2389,55808,21644,1810487,0.3878297018348624,83.65,32.44,4.28,SN,Senegal,Africa,Sub-Saharan Africa,0.46649932993253584
2024-06-01,Jun,8448,3023,2237,56539,18377,1476160,0.32503227860414935,80.33,26.11,4.31,SN,Senegal,Africa,Sub-Saharan Africa,0.1261699669867546
2024-07-01,Jul,8595,3099,2497,57317,24320,1952588,0.4243069246471379,80.29,34.07,4.59,SN,Senegal,Africa,Sub-Saharan Africa,0.66418689994833
2024-08-01,Aug,8731,3168,2663,62958,27217,2329121,0.4323040757330284,85.58,36.99,4.01,SN,Senegal,Africa,Sub-Saharan Africa,0.7075272982389271
2024-09-01,Sep,8798,2925,2066,58198,19238,1404602,0.33056118766967935,73.01,24.13,4.26,SN,Senegal,Africa,Sub-Saharan Africa,0.15613377765369768
2024-10-01,Oct,9138,2696,2234,54165,21659,1679264,0.39987076525431553,77.53,31,4.27,SN,Senegal,Africa,Sub-Saharan Africa,0.5317556291866751
2024-11-01,Nov,9245,2908,2477,59165,25206,1961316,0.4260289022225978,77.81,33.15,4.33,SN,Senegal,Africa,Sub-Saharan Africa,0.6735191225318927
2024-12-01,Dec,9549,3660,3309,64972,31594,2575427,0.4862710090500523,81.52,39.64,4.38,SN,Senegal,Africa,Sub-Saharan Africa,1
2024-01-01,Jan,11608,3173,2535,73256,22242,1366652,0.3036201812820793,61.44,18.66,3.86,TN,Tunisia,Africa,North Africa,0.07872301393010808
2024-02-01,Feb,11727,2980,2418,58888,22932,1414541,0.38941719875016984,61.68,24.02,3.83,TN,Tunisia,Africa,North Africa,0.3408063486375563
2024-03-01,Mar,12075,2855,2164,65532,18208,1136189,0.27784898980650674,62.4,17.34,3.57,TN,Tunisia,Africa,North Africa,0
2024-04-01,Apr,12420,3340,3014,62858,29260,2122781,0.465493652359286,72.55,33.77,4.07,TN,Tunisia,Africa,North Africa,0.5731963692115127
2024-05-01,May,12684,4188,3630,91547,38511,2967104,0.4206691644728937,77.05,32.41,3.71,TN,Tunisia,Africa,North Africa,0.4362714316262579
2024-06-01,Jun,13369,5340,4655,101431,45561,3987814,0.44918220267965414,87.53,39.32,3.97,TN,Tunisia,Africa,North Africa,0.5233699387351783
2024-07-01,Jul,14248,7968,7465,152731,92435,9720765,0.6052143965534175,105.16,63.65,4.68,TN,Tunisia,Africa,North Africa,1
2024-08-01,Aug,14508,8947,8334,211370,117921,12637729,0.5578890097932535,107.17,59.79,4.12,TN,Tunisia,Africa,North Africa,0.8554355903684361
2024-09-01,Sep,15037,8611,5508,182376,56063,4660283,0.3074033864104926,83.13,25.55,3.74,TN,Tunisia,Africa,North Africa,0.09027953471832358
2024-10-01,Oct,14656,5758,4203,117569,43972,3213022,0.3740101557383324,73.07,27.33,3.63,TN,Tunisia,Africa,North Africa,0.29374260062294477
2024-11-01,Nov,14426,4859,3745,101507,34681,2198584,0.34166116622498943,63.39,21.66,3.48,TN,Tunisia,Africa,North Africa,0.19492644947612467
2024-12-01,Dec,14679,4891,4097,90442,36899,2379133,0.407985228101988,64.48,26.31,3.53,TN,Tunisia,Africa,North Africa,0.39752593161467065
2024-01-01,Jan,115054,41424,30990,956947,282151,23256736,0.294844960065709,82.43,24.3,3.8,TR,Türkiye,Europe,Southern/Mediterranean Europe,0
2024-02-01,Feb,106871,30958,23696,620012,236797,18980068,0.38192325309832714,80.15,30.61,3.64,TR,Türkiye,Europe,Southern/Mediterranean Europe,0.26999932852150565
2024-03-01,Mar,102457,29875,25029,645676,259505,22146178,0.4019121045230115,85.34,34.3,3.89,TR,Türkiye,Europe,Southern/Mediterranean Europe,0.33197776510568744
2024-04-01,Apr,106412,44016,40169,923725,414372,44401400,0.44858805380389183,107.15,48.07,3.77,TR,Türkiye,Europe,Southern/Mediterranean Europe,0.4767035575511233
2024-05-01,May,104692,50471,39864,1049646,459823,55047741,0.438074360308142,119.72,52.44,3.84,TR,Türkiye,Europe,Southern/Mediterranean Europe,0.44410427149173715
2024-06-01,Jun,101777,63970,59866,1299546,704021,117602534,0.5417438089917556,167.04,90.5,3.92,TR,Türkiye,Europe,Southern/Mediterranean Europe,0.7655469704464064
2024-07-01,Jul,100035,68040,60461,1491585,867916,162513747,0.5818749853343926,187.25,108.95,4.25,TR,Türkiye,Europe,Southern/Mediterranean Europe,0.8899797112355647
2024-08-01,Aug,91003,61987,54335,1373226,847772,161020004,0.6173579585588971,189.93,117.26,4.05,TR,Türkiye,Europe,Southern/Mediterranean Europe,1
2024-09-01,Sep,89803,58709,44786,1269905,573251,94117068,0.4514125072347931,164.18,74.11,3.93,TR,Türkiye,Europe,Southern/Mediterranean Europe,0.485461199705385
2024-10-01,Oct,86045,45668,32288,958964,383802,49106738,0.4002256601916235,127.95,51.21,3.68,TR,Türkiye,Europe,Southern/Mediterranean Europe,0.32674869111714355
2024-11-01,Nov,81227,31425,21586,671908,245625,25603955,0.365563440232889,104.24,38.11,3.47,TR,Türkiye,Europe,Southern/Mediterranean Europe,0.21927327114746878
2024-12-01,Dec,77473,25630,21721,521907,220289,22789462,0.42208477755615464,103.45,43.67,3.43,TR,Türkiye,Europe,Southern/Mediterranean Europe,0.3945261682007311
2024-01-01,Jan,15258,12894,10750,339363,120161,11522237,0.3540780815822585,95.89,33.95,2.65,TW,Taiwan (Province of China),Asia and the Pacific,North-East Asia,0
2024-02-01,Feb,15341,12445,11859,292657,128531,13616786,0.4391864879363897,105.94,46.53,2.5,TW,Taiwan (Province of China),Asia and the Pacific,North-East Asia,0.48809622360169636
2024-03-01,Mar,15515,12534,10800,303364,136970,13823905,0.4515038040110231,100.93,45.57,2.62,TW,Taiwan (Province of China),Asia and the Pacific,North-East Asia,0.5587359608318977
2024-04-01,Apr,15601,12481,11782,313390,131030,13375317,0.4181052362870545,102.08,42.68,2.59,TW,Taiwan (Province of China),Asia and the Pacific,North-East Asia,0.36719536598226465
2024-05-01,May,15740,12479,10038,283725,116870,11745363,0.41191294387170674,100.5,41.4,2.72,TW,Taiwan (Province of China),Asia and the Pacific,North-East Asia,0.3316826044015521
2024-06-01,Jun,15818,11683,10892,279113,127157,13368463,0.45557534045350806,105.13,47.9,2.64,TW,Taiwan (Province of China),Asia and the Pacific,North-East Asia,0.5820861990394439
2024-07-01,Jul,15730,11472,10233,287044,127612,13574298,0.4445729574559998,106.37,47.29,2.51,TW,Taiwan (Province of China),Asia and the Pacific,North-East Asia,0.5189875954848417
2024-08-01,Aug,15920,11539,10416,286028,128403,13449384,0.4489175884878403,104.74,47.02,2.44,TW,Taiwan (Province of China),Asia and the Pacific,North-East Asia,0.5439040296001795
2024-09-01,Sep,16055,11464,9989,270822,108112,10567172,0.3991994741933816,97.74,39.02,2.55,TW,Taiwan (Province of China),Asia and the Pacific,North-East Asia,0.2587709285202663
2024-10-01,Oct,16152,11574,10647,283725,125215,12259300,0.4413252268922372,97.91,43.21,2.7,TW,Taiwan (Province of China),Asia and the Pacific,North-East Asia,0.5003618792794133
2024-11-01,Nov,15907,11692,10633,282158,135191,13429401,0.47913225923064384,99.34,47.6,2.62,TW,Taiwan (Province of China),Asia and the Pacific,North-East Asia,0.7171849934754385
2024-12-01,Dec,16435,12429,11631,301552,159354,16673447,0.5284461718045312,104.63,55.29,2.67,TW,Taiwan (Province of China),Asia and the Pacific,North-East Asia,1
2024-01-01,Jan,7655,3145,2563,75422,25638,2858202,0.33992734215480896,111.48,37.9,3.87,TZ,United Republic of Tanzania,Africa,Sub-Saharan Africa,0.17500360040555776
2024-02-01,Feb,7840,2847,2335,55835,22825,2376792,0.4087937673502284,104.13,42.57,3.62,TZ,United Republic of Tanzania,Africa,Sub-Saharan Africa,0.5442946893421313
2024-03-01,Mar,8054,2715,1967,60174,18491,1811523,0.30729218599395086,97.97,30.1,3.86,TZ,United Republic of Tanzania,Africa,Sub-Saharan Africa,0
2024-04-01,Apr,8075,2207,1641,45556,14697,1308999,0.3226139257177979,89.07,28.73,4.21,TZ,United Republic of Tanzania,Africa,Sub-Saharan Africa,0.08216169099769936
2024-05-01,May,8266,2149,1760,44021,15152,1362914,0.3441993593966516,89.95,30.96,4.04,TZ,United Republic of Tanzania,Africa,Sub-Saharan Africa,0.19791197549137263
2024-06-01,Jun,8558,2630,2328,52011,21799,2134900,0.4191228778527619,97.94,41.05,3.8,TZ,United Republic of Tanzania,Africa,Sub-Saharan Africa,0.599683777049279
2024-07-01,Jul,8992,3117,2681,64784,27176,2892903,0.4194862929118301,106.45,44.65,3.74,TZ,United Republic of Tanzania,Africa,Sub-Saharan Africa,0.6016325633049675
2024-08-01,Aug,9124,3230,2776,70699,28899,3120486,0.4087610857296426,107.98,44.14,3.5,TZ,United Republic of Tanzania,Africa,Sub-Saharan Africa,0.544119436579699
2024-09-01,Sep,9397,3255,2545,68656,23173,2314548,0.33752330459100444,99.88,33.71,3.51,TZ,United Republic of Tanzania,Africa,Sub-Saharan Africa,0.16211212756864837
2024-10-01,Oct,9804,3117,2525,67651,24444,2443196,0.36132503584573766,99.95,36.11,3.71,TZ,United Republic of Tanzania,Africa,Sub-Saharan Africa,0.2897471431614245
2024-11-01,Nov,10140,3103,2460,64477,23490,2212203,0.36431595762830155,94.18,34.31,3.75,TZ,United Republic of Tanzania,Africa,Sub-Saharan Africa,0.30578573902105977
2024-12-01,Dec,10337,4112,3815,80642,39819,3977763,0.4937749559782744,99.9,49.33,3.79,TZ,United Republic of Tanzania,Africa,Sub-Saharan Africa,1
2024-01-01,Jan,1518022,1141237,993297,28014601,11860602,3312697782,0.42337215511297127,279.3,118.25,3.98,US,United States,Americas,North America,0
2024-02-01,Feb,1495640,1074302,1007724,23931907,13204482,3870089658,0.5517521858997697,293.09,161.71,3.75,US,United States,Americas,North America,0.5022637985328668
2024-03-01,Mar,1571232,1234140,1150849,29252912,17323770,5314718714,0.5922066835602555,306.79,181.68,3.78,US,United States,Americas,North America,0.6605347503169351
2024-04-01,Apr,1598216,1294110,1175409,30864143,15233035,4392734014,0.4935512060062708,288.37,142.32,3.49,US,United States,Americas,North America,0.27456292433546176
2024-05-01,May,1658965,1388282,1300355,32639592,18147404,5269445774,0.5559935920767637,290.37,161.44,3.39,US,United States,Americas,North America,0.5188575379526336
2024-06-01,Jun,1670949,1440198,1344319,34310220,21822465,6942893202,0.6360339572290705,318.15,202.36,3.75,US,United States,Americas,North America,0.8320010820924385
2024-07-01,Jul,1668672,1424031,1361298,36638767,24876805,8206732131,0.6789749502214417,329.89,223.99,3.77,US,United States,Americas,North America,1
2024-08-01,Aug,1727856,1477054,1375752,36292533,21353160,6814001391,0.5883623499081754,319.11,187.75,3.55,US,United States,Americas,North America,0.6454944857906856
2024-09-01,Sep,1720870,1419283,1301548,34122395,16945617,4784221812,0.4966127670698378,282.33,140.21,3.42,US,United States,Americas,North America,0.286540731785759
2024-10-01,Oct,1652816,1392232,1275634,33926198,18075473,5025636526,0.5327880536451506,278.04,148.13,3.37,US,United States,Americas,North America,0.4280700392409495
2024-11-01,Nov,1641659,1356028,1205270,30719223,15067052,4245854769,0.4904763378943536,281.8,138.21,3.44,US,United States,Americas,North America,0.2625330554499814
2024-12-01,Dec,1651508,1309024,1183285,31080792,15131660,4494420792,0.48684924116476824,297.02,144.6,3.69,US,United States,Americas,North America,0.24834269134208461
2024-01-01,Jan,18729,15337,14616,338589,187574,28238950,0.5539872825165614,150.55,83.4,4.59,UY,Uruguay,Americas,South America,0.8695119228171926
2024-02-01,Feb,20528,16161,13299,323116,137750,17367792,0.42631748350437615,126.08,53.75,4.02,UY,Uruguay,Americas,South America,0.5687649179171578
2024-03-01,Mar,20107,14452,10572,282677,89915,10208887,0.31808389080116173,113.54,36.12,3.59,UY,Uruguay,Americas,South America,0.3138030625142584
2024-04-01,Apr,19355,10266,5998,244191,45144,4322277,0.18487167831738271,95.74,17.7,3.24,UY,Uruguay,Americas,South America,0
2024-05-01,May,18170,6651,5192,141992,38041,3301686,0.2679094596878697,86.79,23.25,3.02,UY,Uruguay,Americas,South America,0.19560901821686374
2024-06-01,Jun,18000,6670,5267,129086,41045,3538084,0.31796631702895745,86.2,27.41,3.08,UY,Uruguay,Americas,South America,0.3135260983448242
2024-07-01,Jul,18444,6721,5443,147348,54666,4634916,0.37099926704129,84.79,31.46,3.11,UY,Uruguay,Americas,South America,0.4384538494702098
2024-08-01,Aug,18585,6025,4523,127601,40916,3232851,0.32065579423358753,79.01,25.34,3.02,UY,Uruguay,Americas,South America,0.319861599930146
2024-09-01,Sep,18695,6234,5688,133474,53668,4517798,0.402085799481547,84.18,33.85,3.09,UY,Uruguay,Americas,South America,0.5116832396350893
2024-10-01,Oct,19094,7006,5917,161890,55178,4832655,0.34083637037494596,87.58,29.85,3.07,UY,Uruguay,Americas,South America,0.36740023380150805
2024-11-01,Nov,19388,8669,7937,184522,81669,8445903,0.44259763063482943,103.42,45.77,3.18,UY,Uruguay,Americas,South America,0.6071154559981993
2024-12-01,Dec,22177,18344,17979,285311,173863,28768082,0.6093806407744531,165.46,100.83,4.35,UY,Uruguay,Americas,South America,1
2024-01-01,Jan,5558,3019,2637,70002,18965,1515309,0.27092083083340474,79.9,21.65,3.62,VE,Venezuela,Americas,South America,0.2764868463100495
2024-02-01,Feb,5888,2776,1840,46034,13610,932884,0.29565104053525654,68.54,20.27,3.55,VE,Venezuela,Americas,South America,0.3802696198737616
2024-03-01,Mar,6209,2904,2467,51169,20743,1518133,0.4053821649827043,73.19,29.67,3.78,VE,Venezuela,Americas,South America,0.840767148148592
2024-04-01,Apr,6268,2745,1742,65988,13530,872739,0.2050372795053646,64.5,13.23,3.48,VE,Venezuela,Americas,South America,0
2024-05-01,May,6363,2264,1840,48064,15305,916972,0.31842959387483355,59.91,19.08,3.35,VE,Venezuela,Americas,South America,0.47586207427875765
2024-06-01,Jun,6538,2411,2101,50488,19176,1185262,0.37981302487719854,61.81,23.48,3.34,VE,Venezuela,Americas,South America,0.7334637200830455
2024-07-01,Jul,6752,2601,2149,58542,20524,1353100,0.35058590413720064,65.93,23.11,3.34,VE,Venezuela,Americas,South America,0.6108092141064406
2024-08-01,Aug,6779,2738,2187,55516,19558,1406930,0.3522948339217523,71.94,25.34,3.47,VE,Venezuela,Americas,South America,0.617980907149267
2024-09-01,Sep,6935,2875,2437,62308,22493,1485368,0.3609969827309495,66.04,23.84,3.36,VE,Venezuela,Americas,South America,0.6545003362309788
2024-10-01,Oct,7164,2888,2155,60548,17823,1049995,0.29436149831538616,58.91,17.34,3.11,VE,Venezuela,Americas,South America,0.37485792826988357
2024-11-01,Nov,7381,2745,2307,56010,19210,1108973,0.3429744688448491,57.73,19.8,3.15,VE,Venezuela,Americas,South America,0.5788670722902386
2024-12-01,Dec,7247,4165,3867,70402,31211,2397013,0.4433254737081333,76.8,34.05,3.87,VE,Venezuela,Americas,South America,1
2024-01-01,Jan,71234,58352,53288,1347983,554834,69145317,0.4116031136891192,124.62,51.3,3.54,ZA,South Africa,Africa,Sub-Saharan Africa,0.20878490785163933
2024-02-01,Feb,67981,48657,42073,984618,481961,56466434,0.48949034041628325,117.16,57.35,3.34,ZA,South Africa,Africa,Sub-Saharan Africa,0.4737540696799816
2024-03-01,Mar,71888,51763,48768,1164323,601919,67357885,0.51696908847459,111.91,57.85,3.22,ZA,South Africa,Africa,Sub-Saharan Africa,0.5672356474309377
2024-04-01,Apr,73197,52237,44630,1238644,453805,48305849,0.36637242016269406,106.45,39,3.08,ZA,South Africa,Africa,Sub-Saharan Africa,0.054911937196340674
2024-05-01,May,71895,48360,41699,1120046,392275,36528236,0.35023115122057485,93.12,32.61,2.98,ZA,South Africa,Africa,Sub-Saharan Africa,0
2024-06-01,Jun,71485,49845,45616,1076685,459043,43001361,0.42634846775054913,93.68,39.94,3.1,ZA,South Africa,Africa,Sub-Saharan Africa,0.2589479996793343
2024-07-01,Jul,69742,48614,41603,1141175,424041,41383908,0.37158279843144126,97.59,36.26,3.02,ZA,South Africa,Africa,Sub-Saharan Africa,0.07263743110196796
2024-08-01,Aug,70013,48005,44720,1155552,478059,47132018,0.4137061767882363,98.59,40.79,2.88,ZA,South Africa,Africa,Sub-Saharan Africa,0.2159394425559905
2024-09-01,Sep,73091,53110,50496,1184487,556892,55231475,0.47015459013057975,99.18,46.63,2.94,ZA,South Africa,Africa,Sub-Saharan Africa,0.40797463752133023
2024-10-01,Oct,73280,54232,47221,1318084,532781,57363336,0.40420868472722526,107.67,43.52,2.9,ZA,South Africa,Africa,Sub-Saharan Africa,0.18362936275699115
2024-11-01,Nov,74380,54877,51625,1246609,601801,69182421,0.4827504052994965,114.96,55.5,2.96,ZA,South Africa,Africa,Sub-Saharan Africa,0.45082508589515313
2024-12-01,Dec,80820,69392,67782,1479535,953086,127666003,0.6441794212370778,133.95,86.29,3.51,ZA,South Africa,Africa,Sub-Saharan Africa,1
